song,feature,score,playlist
58,mode,1,2016
58,speechiness,0.0546,2016
58,acousticness,0.836,2016
58,instrumentalness,0,2016
58,liveness,0.116,2016
58,valence,0.374,2016
58,tempo,95.156,2016
58,type,audio_features,2016
58,id,6ipewFxC28oieMKp3rU7hJ,2016
58,uri,spotify,2016
58,track_href,https,2016
58,analysis_url,https,2016
58,duration_ms,109375,2016
58,time_signature,3,2016
59,danceability,0.555,2016
59,energy,0.843,2016
59,key,5,2016
59,loudness,-5.383,2016
59,mode,1,2016
59,speechiness,0.0465,2016
59,acousticness,0.0454,2016
59,instrumentalness,0.017,2016
59,liveness,0.347,2016
59,valence,0.358,2016
59,tempo,82.974,2016
59,type,audio_features,2016
59,id,1Z4bpgy49F5P9mQrp29OVK,2016
59,uri,spotify,2016
59,track_href,https,2016
59,analysis_url,https,2016
59,duration_ms,196840,2016
59,time_signature,4,2016
60,danceability,0.563,2016
60,energy,0.521,2016
60,key,4,2016
60,loudness,-6.684,2016
60,mode,1,2016
60,speechiness,0.0259,2016
60,acousticness,0.306,2016
60,instrumentalness,0.00174,2016
60,liveness,0.162,2016
60,valence,0.483,2016
60,tempo,110.265,2016
60,type,audio_features,2016
60,id,3H3cDfxXnZIK8lcUx7Wl0x,2016
60,uri,spotify,2016
60,track_href,https,2016
60,analysis_url,https,2016
60,duration_ms,242907,2016
60,time_signature,4,2016
61,danceability,0.648,2016
61,energy,0.279,2016
61,key,8,2016
61,loudness,-13.373,2016
61,mode,1,2016
61,speechiness,0.357,2016
61,acousticness,0.802,2016
61,instrumentalness,0,2016
61,liveness,0.147,2016
61,valence,0.833,2016
61,tempo,77.49,2016
61,type,audio_features,2016
61,id,3hf8kPNd48tcmO5zMtQ6aB,2016
61,uri,spotify,2016
61,track_href,https,2016
61,analysis_url,https,2016
61,duration_ms,183333,2016
61,time_signature,4,2016
62,danceability,0.557,2016
62,energy,0.425,2016
62,key,5,2016
62,loudness,-8.884,2016
62,mode,1,2016
62,speechiness,0.033,2016
62,acousticness,0.642,2016
62,instrumentalness,0.683,2016
62,liveness,0.261,2016
62,valence,0.549,2016
62,tempo,116.621,2016
62,type,audio_features,2016
62,id,1ta13Xykv2UueWJGvd9YMq,2016
62,uri,spotify,2016
62,track_href,https,2016
62,analysis_url,https,2016
62,duration_ms,126800,2016
62,time_signature,4,2016
63,danceability,0.472,2016
63,energy,0.758,2016
63,key,6,2016
63,loudness,-5.731,2016
63,mode,1,2016
63,speechiness,0.0448,2016
63,acousticness,0.00343,2016
63,instrumentalness,0,2016
63,liveness,0.0848,2016
63,valence,0.409,2016
63,tempo,141.001,2016
63,type,audio_features,2016
63,id,3DAJYqJpG8UfbEpsLi1XSr,2016
63,uri,spotify,2016
63,track_href,https,2016
63,analysis_url,https,2016
63,duration_ms,176547,2016
63,time_signature,4,2016
64,danceability,0.409,2016
64,energy,0.951,2016
64,key,11,2016
64,loudness,-3.487,2016
64,mode,1,2016
64,speechiness,0.157,2016
64,acousticness,0.000306,2016
64,instrumentalness,8.11e-06,2016
64,liveness,0.314,2016
64,valence,0.523,2016
64,tempo,155.967,2016
64,type,audio_features,2016
64,id,3DUBhiM44zetJNERX0n8Nk,2016
64,uri,spotify,2016
64,track_href,https,2016
64,analysis_url,https,2016
64,duration_ms,204227,2016
64,time_signature,4,2016
65,danceability,0.732,2016
65,energy,0.138,2016
65,key,10,2016
65,loudness,-14.28,2016
65,mode,1,2016
65,speechiness,0.0431,2016
65,acousticness,0.958,2016
65,instrumentalness,0,2016
65,liveness,0.107,2016
65,valence,0.634,2016
65,tempo,118.44,2016
65,type,audio_features,2016
65,id,5CMw1IWB7JOpUY9nk54n1K,2016
65,uri,spotify,2016
65,track_href,https,2016
65,analysis_url,https,2016
65,duration_ms,156933,2016
65,time_signature,4,2016
66,danceability,0.467,2016
66,energy,0.794,2016
66,key,1,2016
66,loudness,-6.174,2016
66,mode,0,2016
66,speechiness,0.0349,2016
66,acousticness,8.39e-05,2016
66,instrumentalness,0.00204,2016
66,liveness,0.103,2016
66,valence,0.589,2016
66,tempo,162.435,2016
66,type,audio_features,2016
66,id,44psOy0D0SP8rcIiUgKgBs,2016
66,uri,spotify,2016
66,track_href,https,2016
66,analysis_url,https,2016
66,duration_ms,209187,2016
66,time_signature,4,2016
67,danceability,0.302,2016
67,energy,0.602,2016
67,key,7,2016
67,loudness,-9.231,2016
67,mode,0,2016
67,speechiness,0.0326,2016
67,acousticness,0.159,2016
67,instrumentalness,0.0386,2016
67,liveness,0.194,2016
67,valence,0.346,2016
67,tempo,96.512,2016
67,type,audio_features,2016
67,id,1vxFlfS1YoRHERsVYZ1F3m,2016
67,uri,spotify,2016
67,track_href,https,2016
67,analysis_url,https,2016
67,duration_ms,155907,2016
67,time_signature,4,2016
68,danceability,0.684,2016
68,energy,0.247,2016
68,key,5,2016
68,loudness,-13.71,2016
68,mode,1,2016
68,speechiness,0.0281,2016
68,acousticness,0.872,2016
68,instrumentalness,0.000166,2016
68,liveness,0.113,2016
68,valence,0.768,2016
68,tempo,106.522,2016
68,type,audio_features,2016
68,id,7wO1SGOue1lTuTzmXsp6vm,2016
68,uri,spotify,2016
68,track_href,https,2016
68,analysis_url,https,2016
68,duration_ms,116627,2016
68,time_signature,3,2016
69,danceability,0.62,2016
69,energy,0.716,2016
69,key,7,2016
69,loudness,-8.231,2016
69,mode,1,2016
69,speechiness,0.0326,2016
69,acousticness,0.398,2016
69,instrumentalness,6.59e-06,2016
69,liveness,0.0693,2016
69,valence,0.867,2016
69,tempo,107.96,2016
69,type,audio_features,2016
69,id,0nH48M8Aoj5K47JZLlBmlZ,2016
69,uri,spotify,2016
69,track_href,https,2016
69,analysis_url,https,2016
69,duration_ms,223373,2016
69,time_signature,4,2016
70,danceability,0.43,2016
70,energy,0.419,2016
70,key,0,2016
70,loudness,-6.973,2016
70,mode,1,2016
70,speechiness,0.0446,2016
70,acousticness,0.931,2016
70,instrumentalness,0,2016
70,liveness,0.0658,2016
70,valence,0.319,2016
70,tempo,129.375,2016
70,type,audio_features,2016
70,id,5Zkvbdji5ciu115NkmmAAV,2016
70,uri,spotify,2016
70,track_href,https,2016
70,analysis_url,https,2016
70,duration_ms,147227,2016
70,time_signature,5,2016
71,danceability,0.534,2016
71,energy,0.279,2016
71,key,10,2016
71,loudness,-13.868,2016
71,mode,1,2016
71,speechiness,0.0926,2016
71,acousticness,0.785,2016
71,instrumentalness,0,2016
71,liveness,0.102,2016
71,valence,0.539,2016
71,tempo,129.002,2016
71,type,audio_features,2016
71,id,5bV5aNKjf4YelnJQHJ5PEI,2016
71,uri,spotify,2016
71,track_href,https,2016
71,analysis_url,https,2016
71,duration_ms,154867,2016
71,time_signature,4,2016
72,danceability,0.702,2016
72,energy,0.226,2016
72,key,5,2016
72,loudness,-13.417,2016
72,mode,1,2016
72,speechiness,0.0457,2016
72,acousticness,0.98,2016
72,instrumentalness,0.00102,2016
72,liveness,0.0653,2016
72,valence,0.881,2016
72,tempo,92.42,2016
72,type,audio_features,2016
72,id,45YtTdmH2PNKEnxN3uTZQy,2016
72,uri,spotify,2016
72,track_href,https,2016
72,analysis_url,https,2016
72,duration_ms,200067,2016
72,time_signature,4,2016
73,danceability,0.474,2016
73,energy,0.343,2016
73,key,7,2016
73,loudness,-12.138,2016
73,mode,1,2016
73,speechiness,0.0298,2016
73,acousticness,0.0225,2016
73,instrumentalness,0.00704,2016
73,liveness,0.152,2016
73,valence,0.607,2016
73,tempo,114.877,2016
73,type,audio_features,2016
73,id,1OtWwtGFPXVhdAVKZHwrNF,2016
73,uri,spotify,2016
73,track_href,https,2016
73,analysis_url,https,2016
73,duration_ms,263973,2016
73,time_signature,4,2016
74,danceability,0.7,2016
74,energy,0.786,2016
74,key,8,2016
74,loudness,-4.867,2016
74,mode,1,2016
74,speechiness,0.0277,2016
74,acousticness,0.137,2016
74,instrumentalness,0,2016
74,liveness,0.0949,2016
74,valence,0.721,2016
74,tempo,96.003,2016
74,type,audio_features,2016
74,id,4i1MWIchrtBoSh6wcAdt7e,2016
74,uri,spotify,2016
74,track_href,https,2016
74,analysis_url,https,2016
74,duration_ms,221840,2016
74,time_signature,4,2016
75,danceability,0.488,2016
75,energy,0.909,2016
75,key,10,2016
75,loudness,-6.591,2016
75,mode,1,2016
75,speechiness,0.0929,2016
75,acousticness,0.0011,2016
75,instrumentalness,1.02e-05,2016
75,liveness,0.456,2016
75,valence,0.643,2016
75,tempo,129.774,2016
75,type,audio_features,2016
75,id,1KDYN3odJHnj9pqGHN3FVs,2016
75,uri,spotify,2016
75,track_href,https,2016
75,analysis_url,https,2016
75,duration_ms,244400,2016
75,time_signature,4,2016
76,danceability,0.642,2016
76,energy,0.931,2016
76,key,1,2016
76,loudness,-4.142,2016
76,mode,1,2016
76,speechiness,0.0417,2016
76,acousticness,0.0131,2016
76,instrumentalness,0.825,2016
76,liveness,0.215,2016
76,valence,0.548,2016
76,tempo,152.005,2016
76,type,audio_features,2016
76,id,0t2QiRkpag0fAgs9zuCPlH,2016
76,uri,spotify,2016
76,track_href,https,2016
76,analysis_url,https,2016
76,duration_ms,284400,2016
76,time_signature,4,2016
77,danceability,0.557,2016
77,energy,0.662,2016
77,key,11,2016
77,loudness,-5.606,2016
77,mode,1,2016
77,speechiness,0.0345,2016
77,acousticness,0.0253,2016
77,instrumentalness,0,2016
77,liveness,0.074,2016
77,valence,0.601,2016
77,tempo,123.058,2016
77,type,audio_features,2016
77,id,1SD9k6NYd5cBAAJ4ALmbkC,2016
77,uri,spotify,2016
77,track_href,https,2016
77,analysis_url,https,2016
77,duration_ms,176052,2016
77,time_signature,4,2016
78,danceability,0.363,2016
78,energy,0.498,2016
78,key,11,2016
78,loudness,-8.032,2016
78,mode,1,2016
78,speechiness,0.03,2016
78,acousticness,0.472,2016
78,instrumentalness,0.000197,2016
78,liveness,0.164,2016
78,valence,0.34,2016
78,tempo,149.239,2016
78,type,audio_features,2016
78,id,78NnAw2qrlMrsedXLWLsYj,2016
78,uri,spotify,2016
78,track_href,https,2016
78,analysis_url,https,2016
78,duration_ms,291360,2016
78,time_signature,4,2016
79,danceability,0.473,2016
79,energy,0.317,2016
79,key,2,2016
79,loudness,-10.324,2016
79,mode,1,2016
79,speechiness,0.0318,2016
79,acousticness,0.944,2016
79,instrumentalness,0.0124,2016
79,liveness,0.11,2016
79,valence,0.132,2016
79,tempo,139.899,2016
79,type,audio_features,2016
79,id,6FOyzhp375u8DapDyQqGTh,2016
79,uri,spotify,2016
79,track_href,https,2016
79,analysis_url,https,2016
79,duration_ms,241720,2016
79,time_signature,4,2016
80,danceability,0.56,2016
80,energy,0.253,2016
80,key,7,2016
80,loudness,-12.079,2016
80,mode,0,2016
80,speechiness,0.0468,2016
80,acousticness,0.909,2016
80,instrumentalness,0,2016
80,liveness,0.0701,2016
80,valence,0.237,2016
80,tempo,112.859,2016
80,type,audio_features,2016
80,id,4YfWpUz8Hc6PlUGNiJVhrd,2016
80,uri,spotify,2016
80,track_href,https,2016
80,analysis_url,https,2016
80,duration_ms,236213,2016
80,time_signature,3,2016
81,danceability,0.628,2016
81,energy,0.883,2016
81,key,8,2016
81,loudness,-5.578,2016
81,mode,0,2016
81,speechiness,0.14,2016
81,acousticness,0.0316,2016
81,instrumentalness,0.000106,2016
81,liveness,0.0622,2016
81,valence,0.658,2016
81,tempo,87.91,2016
81,type,audio_features,2016
81,id,5c9YHjSjEZxaCxsF1Gy5Jt,2016
81,uri,spotify,2016
81,track_href,https,2016
81,analysis_url,https,2016
81,duration_ms,196849,2016
81,time_signature,4,2016
82,danceability,0.391,2016
82,energy,0.578,2016
82,key,0,2016
82,loudness,-5.432,2016
82,mode,1,2016
82,speechiness,0.0339,2016
82,acousticness,0.0297,2016
82,instrumentalness,2.88e-06,2016
82,liveness,0.12,2016
82,valence,0.34,2016
82,tempo,131.969,2016
82,type,audio_features,2016
82,id,7dIYMfQv5hyZ0I1S29MJIR,2016
82,uri,spotify,2016
82,track_href,https,2016
82,analysis_url,https,2016
82,duration_ms,326053,2016
82,time_signature,4,2016
83,danceability,0.518,2016
83,energy,0.89,2016
83,key,10,2016
83,loudness,-4.971,2016
83,mode,1,2016
83,speechiness,0.0506,2016
83,acousticness,0.148,2016
83,instrumentalness,3.22e-05,2016
83,liveness,0.299,2016
83,valence,0.453,2016
83,tempo,143.101,2016
83,type,audio_features,2016
83,id,1fuzutFc8Pm1K9x8DIQFaA,2016
83,uri,spotify,2016
83,track_href,https,2016
83,analysis_url,https,2016
83,duration_ms,216067,2016
83,time_signature,4,2016
84,danceability,0.484,2016
84,energy,0.571,2016
84,key,7,2016
84,loudness,-8.615,2016
84,mode,1,2016
84,speechiness,0.0328,2016
84,acousticness,0.265,2016
84,instrumentalness,0.0729,2016
84,liveness,0.0725,2016
84,valence,0.331,2016
84,tempo,81.974,2016
84,type,audio_features,2016
84,id,3jgeT5VbjcBfITYtJb2Gbv,2016
84,uri,spotify,2016
84,track_href,https,2016
84,analysis_url,https,2016
84,duration_ms,209215,2016
84,time_signature,4,2016
85,danceability,0.744,2016
85,energy,0.845,2016
85,key,4,2016
85,loudness,-7.422,2016
85,mode,0,2016
85,speechiness,0.253,2016
85,acousticness,0.759,2016
85,instrumentalness,0.232,2016
85,liveness,0.1,2016
85,valence,0.749,2016
85,tempo,75.221,2016
85,type,audio_features,2016
85,id,6axvnGwB3rtoriGI1lPhTz,2016
85,uri,spotify,2016
85,track_href,https,2016
85,analysis_url,https,2016
85,duration_ms,160000,2016
85,time_signature,4,2016
86,danceability,0.609,2016
86,energy,0.237,2016
86,key,8,2016
86,loudness,-9.624,2016
86,mode,1,2016
86,speechiness,0.059,2016
86,acousticness,0.914,2016
86,instrumentalness,0,2016
86,liveness,0.225,2016
86,valence,0.191,2016
86,tempo,81.707,2016
86,type,audio_features,2016
86,id,2qoGZBMUh2ghGUG1eq0Wyn,2016
86,uri,spotify,2016
86,track_href,https,2016
86,analysis_url,https,2016
86,duration_ms,144520,2016
86,time_signature,4,2016
87,danceability,0.342,2016
87,energy,0.203,2016
87,key,8,2016
87,loudness,-8.363,2016
87,mode,1,2016
87,speechiness,0.0374,2016
87,acousticness,0.859,2016
87,instrumentalness,0,2016
87,liveness,0.0689,2016
87,valence,0.218,2016
87,tempo,84.224,2016
87,type,audio_features,2016
87,id,0zd5RVBIp5wUj0r2Rrrz9U,2016
87,uri,spotify,2016
87,track_href,https,2016
87,analysis_url,https,2016
87,duration_ms,141000,2016
87,time_signature,4,2016
88,danceability,0.397,2016
88,energy,0.831,2016
88,key,9,2016
88,loudness,-4.721,2016
88,mode,1,2016
88,speechiness,0.0387,2016
88,acousticness,0.184,2016
88,instrumentalness,5.77e-05,2016
88,liveness,0.142,2016
88,valence,0.196,2016
88,tempo,142.342,2016
88,type,audio_features,2016
88,id,3FvLYABhLwyY7i464vnfWv,2016
88,uri,spotify,2016
88,track_href,https,2016
88,analysis_url,https,2016
88,duration_ms,185360,2016
88,time_signature,4,2016
89,danceability,0.629,2016
89,energy,0.721,2016
89,key,11,2016
89,loudness,-6.292,2016
89,mode,1,2016
89,speechiness,0.0326,2016
89,acousticness,0.00282,2016
89,instrumentalness,1.41e-06,2016
89,liveness,0.128,2016
89,valence,0.854,2016
89,tempo,100.208,2016
89,type,audio_features,2016
89,id,4LgIcna8LRrR3DOomihYMY,2016
89,uri,spotify,2016
89,track_href,https,2016
89,analysis_url,https,2016
89,duration_ms,232733,2016
89,time_signature,4,2016
90,danceability,0.312,2016
90,energy,0.789,2016
90,key,0,2016
90,loudness,-6.29,2016
90,mode,1,2016
90,speechiness,0.0615,2016
90,acousticness,0.0251,2016
90,instrumentalness,1.05e-05,2016
90,liveness,0.186,2016
90,valence,0.82,2016
90,tempo,176.745,2016
90,type,audio_features,2016
90,id,370m6u1uBVSmxRMKvyvdEv,2016
90,uri,spotify,2016
90,track_href,https,2016
90,analysis_url,https,2016
90,duration_ms,202200,2016
90,time_signature,4,2016
91,danceability,0.623,2016
91,energy,0.65,2016
91,key,10,2016
91,loudness,-7.953,2016
91,mode,1,2016
91,speechiness,0.0274,2016
91,acousticness,0.245,2016
91,instrumentalness,0.000913,2016
91,liveness,0.146,2016
91,valence,0.879,2016
91,tempo,116.74,2016
91,type,audio_features,2016
91,id,2SOT09giYc28fUo9ppjCpw,2016
91,uri,spotify,2016
91,track_href,https,2016
91,analysis_url,https,2016
91,duration_ms,227907,2016
91,time_signature,4,2016
92,danceability,0.683,2016
92,energy,0.677,2016
92,key,1,2016
92,loudness,-6.06,2016
92,mode,1,2016
92,speechiness,0.0809,2016
92,acousticness,0.167,2016
92,instrumentalness,8.35e-06,2016
92,liveness,0.112,2016
92,valence,0.422,2016
92,tempo,116.008,2016
92,type,audio_features,2016
92,id,0WpySA9xTObxQ5Z9c7I2Bv,2016
92,uri,spotify,2016
92,track_href,https,2016
92,analysis_url,https,2016
92,duration_ms,229973,2016
92,time_signature,4,2016
93,danceability,0.557,2016
93,energy,0.838,2016
93,key,11,2016
93,loudness,-4.699,2016
93,mode,0,2016
93,speechiness,0.0302,2016
93,acousticness,0.000125,2016
93,instrumentalness,0.288,2016
93,liveness,0.333,2016
93,valence,0.69,2016
93,tempo,112.971,2016
93,type,audio_features,2016
93,id,3sWaYExlvZIkHUTHN4l1dy,2016
93,uri,spotify,2016
93,track_href,https,2016
93,analysis_url,https,2016
93,duration_ms,213027,2016
93,time_signature,4,2016
94,danceability,0.571,2016
94,energy,0.975,2016
94,key,6,2016
94,loudness,-4.097,2016
94,mode,1,2016
94,speechiness,0.0515,2016
94,acousticness,0.23,2016
94,instrumentalness,0.8,2016
94,liveness,0.397,2016
94,valence,0.966,2016
94,tempo,158.175,2016
94,type,audio_features,2016
94,id,5iaWq4djtfWZk8McqrtprO,2016
94,uri,spotify,2016
94,track_href,https,2016
94,analysis_url,https,2016
94,duration_ms,212240,2016
94,time_signature,4,2016
95,danceability,0.776,2016
95,energy,0.355,2016
95,key,2,2016
95,loudness,-12.579,2016
95,mode,1,2016
95,speechiness,0.039,2016
95,acousticness,0.76,2016
95,instrumentalness,0.836,2016
95,liveness,0.0898,2016
95,valence,0.119,2016
95,tempo,111.588,2016
95,type,audio_features,2016
95,id,34AWo71Ya5gq7wpNnatwr7,2016
95,uri,spotify,2016
95,track_href,https,2016
95,analysis_url,https,2016
95,duration_ms,198760,2016
95,time_signature,4,2016
96,danceability,0.428,2016
96,energy,0.724,2016
96,key,11,2016
96,loudness,-7.264,2016
96,mode,0,2016
96,speechiness,0.0434,2016
96,acousticness,0.183,2016
96,instrumentalness,0.000136,2016
96,liveness,0.251,2016
96,valence,0.184,2016
96,tempo,146.917,2016
96,type,audio_features,2016
96,id,4F9jpNQDKRFoyM4Ebpni6S,2016
96,uri,spotify,2016
96,track_href,https,2016
96,analysis_url,https,2016
96,duration_ms,207519,2016
96,time_signature,4,2016
97,danceability,0.711,2016
97,energy,0.775,2016
97,key,1,2016
97,loudness,-4.04,2016
97,mode,1,2016
97,speechiness,0.0295,2016
97,acousticness,0.316,2016
97,instrumentalness,0,2016
97,liveness,0.102,2016
97,valence,0.745,2016
97,tempo,125.044,2016
97,type,audio_features,2016
97,id,6pwYi8JStPRDK7bk2qul9w,2016
97,uri,spotify,2016
97,track_href,https,2016
97,analysis_url,https,2016
97,duration_ms,265160,2016
97,time_signature,4,2016
98,danceability,0.598,2016
98,energy,0.553,2016
98,key,9,2016
98,loudness,-6.742,2016
98,mode,0,2016
98,speechiness,0.0397,2016
98,acousticness,0.562,2016
98,instrumentalness,0.157,2016
98,liveness,0.257,2016
98,valence,0.533,2016
98,tempo,123.075,2016
98,type,audio_features,2016
98,id,6qZjm61s6u8Ead9sWxCDro,2016
98,uri,spotify,2016
98,track_href,https,2016
98,analysis_url,https,2016
98,duration_ms,211227,2016
98,time_signature,4,2016
99,danceability,0.751,2016
99,energy,0.271,2016
99,key,9,2016
99,loudness,-10.175,2016
99,mode,0,2016
99,speechiness,0.0536,2016
99,acousticness,0.796,2016
99,instrumentalness,1.25e-05,2016
99,liveness,0.238,2016
99,valence,0.494,2016
99,tempo,125.534,2016
99,type,audio_features,2016
99,id,5bIcVAGdof8JGvFKtWlHnD,2016
99,uri,spotify,2016
99,track_href,https,2016
99,analysis_url,https,2016
99,duration_ms,147800,2016
99,time_signature,4,2016
