song,feature,score,playlist
58,danceability,0.624,2018
58,energy,0.85,2018
58,key,4,2018
58,loudness,-4.722,2018
58,mode,1,2018
58,speechiness,0.0335,2018
58,acousticness,0.335,2018
58,instrumentalness,0.01,2018
58,liveness,0.0973,2018
58,valence,0.386,2018
58,tempo,119.801,2018
58,type,audio_features,2018
58,id,2H3skiFwfxHRU82CUPeU95,2018
58,uri,spotify,2018
58,track_href,https,2018
58,analysis_url,https,2018
58,duration_ms,144200,2018
58,time_signature,4,2018
59,danceability,0.749,2018
59,energy,0.714,2018
59,key,4,2018
59,loudness,-5.055,2018
59,mode,1,2018
59,speechiness,0.199,2018
59,acousticness,0.102,2018
59,instrumentalness,0.00794,2018
59,liveness,0.173,2018
59,valence,0.782,2018
59,tempo,96.515,2018
59,type,audio_features,2018
59,id,7cXTeKWKBt9IPEado3XGpk,2018
59,uri,spotify,2018
59,track_href,https,2018
59,analysis_url,https,2018
59,duration_ms,189827,2018
59,time_signature,4,2018
60,danceability,0.774,2018
60,energy,0.641,2018
60,key,1,2018
60,loudness,-10.193,2018
60,mode,1,2018
60,speechiness,0.0799,2018
60,acousticness,0.0765,2018
60,instrumentalness,0,2018
60,liveness,0.0867,2018
60,valence,0.875,2018
60,tempo,113.256,2018
60,type,audio_features,2018
60,id,3qI94hINNNeb4S7xQi18lS,2018
60,uri,spotify,2018
60,track_href,https,2018
60,analysis_url,https,2018
60,duration_ms,214200,2018
60,time_signature,4,2018
61,danceability,0.31,2018
61,energy,0.802,2018
61,key,0,2018
61,loudness,-6.012,2018
61,mode,1,2018
61,speechiness,0.0431,2018
61,acousticness,0.249,2018
61,instrumentalness,0.00105,2018
61,liveness,0.379,2018
61,valence,0.404,2018
61,tempo,79.141,2018
61,type,audio_features,2018
61,id,1d5Z71RIuFK35ado5F5oG9,2018
61,uri,spotify,2018
61,track_href,https,2018
61,analysis_url,https,2018
61,duration_ms,253457,2018
61,time_signature,4,2018
62,danceability,0.631,2018
62,energy,0.729,2018
62,key,4,2018
62,loudness,-6.4,2018
62,mode,1,2018
62,speechiness,0.0459,2018
62,acousticness,0.204,2018
62,instrumentalness,0.00543,2018
62,liveness,0.136,2018
62,valence,0.469,2018
62,tempo,122.049,2018
62,type,audio_features,2018
62,id,42kJ4xNjMHEeIuLxfIUOYd,2018
62,uri,spotify,2018
62,track_href,https,2018
62,analysis_url,https,2018
62,duration_ms,237587,2018
62,time_signature,4,2018
63,danceability,0.658,2018
63,energy,0.883,2018
63,key,9,2018
63,loudness,-6.996,2018
63,mode,1,2018
63,speechiness,0.0317,2018
63,acousticness,0.00286,2018
63,instrumentalness,0.000255,2018
63,liveness,0.119,2018
63,valence,0.761,2018
63,tempo,130.041,2018
63,type,audio_features,2018
63,id,6DNBziEP6Vd7J3OY9Xgp22,2018
63,uri,spotify,2018
63,track_href,https,2018
63,analysis_url,https,2018
63,duration_ms,208876,2018
63,time_signature,4,2018
64,danceability,0.702,2018
64,energy,0.549,2018
64,key,0,2018
64,loudness,-8.466,2018
64,mode,1,2018
64,speechiness,0.0254,2018
64,acousticness,0.178,2018
64,instrumentalness,0.00307,2018
64,liveness,0.211,2018
64,valence,0.846,2018
64,tempo,110.844,2018
64,type,audio_features,2018
64,id,0AU6pV4oIsdpKRrGnVLkLZ,2018
64,uri,spotify,2018
64,track_href,https,2018
64,analysis_url,https,2018
64,duration_ms,189227,2018
64,time_signature,4,2018
65,danceability,0.804,2018
65,energy,0.581,2018
65,key,8,2018
65,loudness,-4.733,2018
65,mode,0,2018
65,speechiness,0.107,2018
65,acousticness,0.428,2018
65,instrumentalness,0.000112,2018
65,liveness,0.17,2018
65,valence,0.417,2018
65,tempo,95.033,2018
65,type,audio_features,2018
65,id,6k8Z9CtoRLk9mXarke5LHQ,2018
65,uri,spotify,2018
65,track_href,https,2018
65,analysis_url,https,2018
65,duration_ms,183158,2018
65,time_signature,4,2018
66,danceability,0.479,2018
66,energy,0.323,2018
66,key,0,2018
66,loudness,-8.927,2018
66,mode,1,2018
66,speechiness,0.0402,2018
66,acousticness,0.807,2018
66,instrumentalness,0.000328,2018
66,liveness,0.598,2018
66,valence,0.389,2018
66,tempo,137.992,2018
66,type,audio_features,2018
66,id,28hiizW0FA09R3f7hcf73z,2018
66,uri,spotify,2018
66,track_href,https,2018
66,analysis_url,https,2018
66,duration_ms,311101,2018
66,time_signature,4,2018
67,danceability,0.623,2018
67,energy,0.873,2018
67,key,9,2018
67,loudness,-6.5,2018
67,mode,1,2018
67,speechiness,0.0315,2018
67,acousticness,0.145,2018
67,instrumentalness,0.903,2018
67,liveness,0.29,2018
67,valence,0.45,2018
67,tempo,130.031,2018
67,type,audio_features,2018
67,id,0UzSlzbfo097FjnEzMe7Wt,2018
67,uri,spotify,2018
67,track_href,https,2018
67,analysis_url,https,2018
67,duration_ms,277615,2018
67,time_signature,4,2018
68,danceability,0.443,2018
68,energy,0.719,2018
68,key,5,2018
68,loudness,-5.555,2018
68,mode,1,2018
68,speechiness,0.033,2018
68,acousticness,0.0225,2018
68,instrumentalness,0,2018
68,liveness,0.227,2018
68,valence,0.559,2018
68,tempo,155.895,2018
68,type,audio_features,2018
68,id,0scQIzgcOhnmfqfOTpRUFH,2018
68,uri,spotify,2018
68,track_href,https,2018
68,analysis_url,https,2018
68,duration_ms,212885,2018
68,time_signature,4,2018
69,danceability,0.799,2018
69,energy,0.539,2018
69,key,1,2018
69,loudness,-6.351,2018
69,mode,1,2018
69,speechiness,0.0421,2018
69,acousticness,0.199,2018
69,instrumentalness,1.66e-05,2018
69,liveness,0.165,2018
69,valence,0.394,2018
69,tempo,136.948,2018
69,type,audio_features,2018
69,id,5Z3GHaZ6ec9bsiI5BenrbY,2018
69,uri,spotify,2018
69,track_href,https,2018
69,analysis_url,https,2018
69,duration_ms,202547,2018
69,time_signature,4,2018
70,danceability,0.573,2018
70,energy,0.473,2018
70,key,8,2018
70,loudness,-10.839,2018
70,mode,0,2018
70,speechiness,0.0268,2018
70,acousticness,0.0944,2018
70,instrumentalness,0.397,2018
70,liveness,0.199,2018
70,valence,0.515,2018
70,tempo,77.494,2018
70,type,audio_features,2018
70,id,36rqjSUBaArtMBLWrzwInc,2018
70,uri,spotify,2018
70,track_href,https,2018
70,analysis_url,https,2018
70,duration_ms,227653,2018
70,time_signature,4,2018
71,danceability,0.536,2018
71,energy,0.547,2018
71,key,0,2018
71,loudness,-7.059,2018
71,mode,1,2018
71,speechiness,0.0423,2018
71,acousticness,0.483,2018
71,instrumentalness,0,2018
71,liveness,0.402,2018
71,valence,0.587,2018
71,tempo,76.28,2018
71,type,audio_features,2018
71,id,5cDBGN4oEQKklBsbncwn0P,2018
71,uri,spotify,2018
71,track_href,https,2018
71,analysis_url,https,2018
71,duration_ms,284105,2018
71,time_signature,4,2018
72,danceability,0.648,2018
72,energy,0.68,2018
72,key,1,2018
72,loudness,-8.627,2018
72,mode,1,2018
72,speechiness,0.0296,2018
72,acousticness,0.0174,2018
72,instrumentalness,0.38,2018
72,liveness,0.109,2018
72,valence,0.756,2018
72,tempo,147.019,2018
72,type,audio_features,2018
72,id,6nrSYLPSTGj3YBeZGaClZs,2018
72,uri,spotify,2018
72,track_href,https,2018
72,analysis_url,https,2018
72,duration_ms,275018,2018
72,time_signature,4,2018
73,danceability,0.572,2018
73,energy,0.974,2018
73,key,2,2018
73,loudness,-3.967,2018
73,mode,0,2018
73,speechiness,0.0516,2018
73,acousticness,0.00308,2018
73,instrumentalness,0.00602,2018
73,liveness,0.116,2018
73,valence,0.498,2018
73,tempo,156.011,2018
73,type,audio_features,2018
73,id,37VLtrHjHXc4zFtcy0lhGo,2018
73,uri,spotify,2018
73,track_href,https,2018
73,analysis_url,https,2018
73,duration_ms,245000,2018
73,time_signature,4,2018
74,danceability,0.546,2018
74,energy,0.671,2018
74,key,8,2018
74,loudness,-9.663,2018
74,mode,1,2018
74,speechiness,0.0761,2018
74,acousticness,6.95e-05,2018
74,instrumentalness,0.0157,2018
74,liveness,0.217,2018
74,valence,0.38,2018
74,tempo,128.011,2018
74,type,audio_features,2018
74,id,5w3sSemDGQuDF1DHTo4cCd,2018
74,uri,spotify,2018
74,track_href,https,2018
74,analysis_url,https,2018
74,duration_ms,194987,2018
74,time_signature,4,2018
75,danceability,0.762,2018
75,energy,0.521,2018
75,key,4,2018
75,loudness,-11.356,2018
75,mode,1,2018
75,speechiness,0.0425,2018
75,acousticness,0.19,2018
75,instrumentalness,0.328,2018
75,liveness,0.113,2018
75,valence,0.32,2018
75,tempo,119.979,2018
75,type,audio_features,2018
75,id,2dnX0TVZuVMFuteWtamCLL,2018
75,uri,spotify,2018
75,track_href,https,2018
75,analysis_url,https,2018
75,duration_ms,194733,2018
75,time_signature,4,2018
76,danceability,0.836,2018
76,energy,0.626,2018
76,key,9,2018
76,loudness,-10.143,2018
76,mode,0,2018
76,speechiness,0.0335,2018
76,acousticness,0.0943,2018
76,instrumentalness,0.742,2018
76,liveness,0.153,2018
76,valence,0.898,2018
76,tempo,114.657,2018
76,type,audio_features,2018
76,id,58r4JuwHhXLAkttkaUZfLw,2018
76,uri,spotify,2018
76,track_href,https,2018
76,analysis_url,https,2018
76,duration_ms,307947,2018
76,time_signature,4,2018
77,danceability,0.615,2018
77,energy,0.76,2018
77,key,7,2018
77,loudness,-5.602,2018
77,mode,1,2018
77,speechiness,0.0384,2018
77,acousticness,0.26,2018
77,instrumentalness,2.71e-05,2018
77,liveness,0.123,2018
77,valence,0.623,2018
77,tempo,142.987,2018
77,type,audio_features,2018
77,id,4S9tF33xlAHn2P9KxkNqP7,2018
77,uri,spotify,2018
77,track_href,https,2018
77,analysis_url,https,2018
77,duration_ms,222708,2018
77,time_signature,4,2018
78,danceability,0.684,2018
78,energy,0.49,2018
78,key,7,2018
78,loudness,-16.223,2018
78,mode,1,2018
78,speechiness,0.111,2018
78,acousticness,0.335,2018
78,instrumentalness,0.0574,2018
78,liveness,0.171,2018
78,valence,0.658,2018
78,tempo,97.878,2018
78,type,audio_features,2018
78,id,3hNKgQkCSn8eGTfyfiGWN3,2018
78,uri,spotify,2018
78,track_href,https,2018
78,analysis_url,https,2018
78,duration_ms,228853,2018
78,time_signature,4,2018
79,danceability,0.579,2018
79,energy,0.558,2018
79,key,2,2018
79,loudness,-6.986,2018
79,mode,1,2018
79,speechiness,0.0895,2018
79,acousticness,0.0202,2018
79,instrumentalness,1.26e-06,2018
79,liveness,0.212,2018
79,valence,0.506,2018
79,tempo,179.949,2018
79,type,audio_features,2018
79,id,7nzsY8vlnKdvGOEE0rjAXZ,2018
79,uri,spotify,2018
79,track_href,https,2018
79,analysis_url,https,2018
79,duration_ms,207357,2018
79,time_signature,4,2018
80,danceability,0.633,2018
80,energy,0.65,2018
80,key,5,2018
80,loudness,-6.227,2018
80,mode,0,2018
80,speechiness,0.0317,2018
80,acousticness,0.00151,2018
80,instrumentalness,0,2018
80,liveness,0.0963,2018
80,valence,0.7,2018
80,tempo,122.997,2018
80,type,audio_features,2018
80,id,426Ng1Y6nuBaZ3ch9eZgKO,2018
80,uri,spotify,2018
80,track_href,https,2018
80,analysis_url,https,2018
80,duration_ms,240952,2018
80,time_signature,4,2018
81,danceability,0.379,2018
81,energy,0.781,2018
81,key,8,2018
81,loudness,-5.756,2018
81,mode,1,2018
81,speechiness,0.0738,2018
81,acousticness,0.316,2018
81,instrumentalness,0.0052,2018
81,liveness,0.13,2018
81,valence,0.422,2018
81,tempo,147.727,2018
81,type,audio_features,2018
81,id,5MoLSEv2WjI8a7G3HLYH4o,2018
81,uri,spotify,2018
81,track_href,https,2018
81,analysis_url,https,2018
81,duration_ms,337703,2018
81,time_signature,4,2018
82,danceability,0.383,2018
82,energy,0.393,2018
82,key,2,2018
82,loudness,-9.357,2018
82,mode,1,2018
82,speechiness,0.0252,2018
82,acousticness,0.147,2018
82,instrumentalness,0.00511,2018
82,liveness,0.142,2018
82,valence,0.177,2018
82,tempo,88.127,2018
82,type,audio_features,2018
82,id,6wimdClggXbqamkhOsyRQ9,2018
82,uri,spotify,2018
82,track_href,https,2018
82,analysis_url,https,2018
82,duration_ms,242430,2018
82,time_signature,4,2018
83,danceability,0.602,2018
83,energy,0.915,2018
83,key,9,2018
83,loudness,-3.62,2018
83,mode,1,2018
83,speechiness,0.0541,2018
83,acousticness,0.0034,2018
83,instrumentalness,0,2018
83,liveness,0.0967,2018
83,valence,0.581,2018
83,tempo,111.512,2018
83,type,audio_features,2018
83,id,5lO1htX1UPjwyItDLurhR5,2018
83,uri,spotify,2018
83,track_href,https,2018
83,analysis_url,https,2018
83,duration_ms,198107,2018
83,time_signature,4,2018
84,danceability,0.516,2018
84,energy,0.86,2018
84,key,10,2018
84,loudness,-3.56,2018
84,mode,0,2018
84,speechiness,0.0494,2018
84,acousticness,0.0526,2018
84,instrumentalness,0,2018
84,liveness,0.0858,2018
84,valence,0.35,2018
84,tempo,173.874,2018
84,type,audio_features,2018
84,id,4CDcp4Yeg46NiWCIfQ44rQ,2018
84,uri,spotify,2018
84,track_href,https,2018
84,analysis_url,https,2018
84,duration_ms,182007,2018
84,time_signature,4,2018
85,danceability,0.427,2018
85,energy,0.465,2018
85,key,6,2018
85,loudness,-6.595,2018
85,mode,1,2018
85,speechiness,0.0291,2018
85,acousticness,0.461,2018
85,instrumentalness,5.52e-05,2018
85,liveness,0.154,2018
85,valence,0.458,2018
85,tempo,112.137,2018
85,type,audio_features,2018
85,id,5EA06TsQmqmQXZiEhr1AaM,2018
85,uri,spotify,2018
85,track_href,https,2018
85,analysis_url,https,2018
85,duration_ms,206387,2018
85,time_signature,3,2018
86,danceability,0.55,2018
86,energy,0.946,2018
86,key,4,2018
86,loudness,-2.617,2018
86,mode,1,2018
86,speechiness,0.101,2018
86,acousticness,0.222,2018
86,instrumentalness,0,2018
86,liveness,0.869,2018
86,valence,0.675,2018
86,tempo,132.043,2018
86,type,audio_features,2018
86,id,2NBII1vxxSw75k7oesMTEq,2018
86,uri,spotify,2018
86,track_href,https,2018
86,analysis_url,https,2018
86,duration_ms,128650,2018
86,time_signature,4,2018
87,danceability,0.432,2018
87,energy,0.914,2018
87,key,0,2018
87,loudness,-3.856,2018
87,mode,1,2018
87,speechiness,0.0547,2018
87,acousticness,0.0247,2018
87,instrumentalness,0,2018
87,liveness,0.358,2018
87,valence,0.689,2018
87,tempo,183.039,2018
87,type,audio_features,2018
87,id,4Ouh2eUsh470NyrVhqBeJ7,2018
87,uri,spotify,2018
87,track_href,https,2018
87,analysis_url,https,2018
87,duration_ms,209760,2018
87,time_signature,4,2018
88,danceability,0.552,2018
88,energy,0.933,2018
88,key,0,2018
88,loudness,-4.493,2018
88,mode,1,2018
88,speechiness,0.0519,2018
88,acousticness,0.239,2018
88,instrumentalness,0,2018
88,liveness,0.133,2018
88,valence,0.625,2018
88,tempo,139.963,2018
88,type,audio_features,2018
88,id,2pmh5dKk3kPJu388jqyA1T,2018
88,uri,spotify,2018
88,track_href,https,2018
88,analysis_url,https,2018
88,duration_ms,141082,2018
88,time_signature,3,2018
89,danceability,0.403,2018
89,energy,0.389,2018
89,key,4,2018
89,loudness,-9.798,2018
89,mode,1,2018
89,speechiness,0.0376,2018
89,acousticness,0.149,2018
89,instrumentalness,0.109,2018
89,liveness,0.106,2018
89,valence,0.169,2018
89,tempo,138.036,2018
89,type,audio_features,2018
89,id,3Yp9EQ8G9S2AlSew3R7p6I,2018
89,uri,spotify,2018
89,track_href,https,2018
89,analysis_url,https,2018
89,duration_ms,439000,2018
89,time_signature,4,2018
90,danceability,0.474,2018
90,energy,0.73,2018
90,key,1,2018
90,loudness,-9.061,2018
90,mode,0,2018
90,speechiness,0.317,2018
90,acousticness,0.188,2018
90,instrumentalness,0,2018
90,liveness,0.106,2018
90,valence,0.26,2018
90,tempo,100.079,2018
90,type,audio_features,2018
90,id,5D8Uht0XrBMINxQ5v1xCJP,2018
90,uri,spotify,2018
90,track_href,https,2018
90,analysis_url,https,2018
90,duration_ms,193213,2018
90,time_signature,4,2018
91,danceability,0.665,2018
91,energy,0.542,2018
91,key,11,2018
91,loudness,-8.323,2018
91,mode,0,2018
91,speechiness,0.033,2018
91,acousticness,0.123,2018
91,instrumentalness,0.00291,2018
91,liveness,0.342,2018
91,valence,0.587,2018
91,tempo,97.975,2018
91,type,audio_features,2018
91,id,2LGdO5MtFdyphi2EihANZG,2018
91,uri,spotify,2018
91,track_href,https,2018
91,analysis_url,https,2018
91,duration_ms,257563,2018
91,time_signature,4,2018
92,danceability,0.522,2018
92,energy,0.68,2018
92,key,7,2018
92,loudness,-5.648,2018
92,mode,1,2018
92,speechiness,0.0275,2018
92,acousticness,0.438,2018
92,instrumentalness,1.35e-05,2018
92,liveness,0.0798,2018
92,valence,0.319,2018
92,tempo,90.022,2018
92,type,audio_features,2018
92,id,3ovN6aYZXLLYnIQt6cxLh7,2018
92,uri,spotify,2018
92,track_href,https,2018
92,analysis_url,https,2018
92,duration_ms,263953,2018
92,time_signature,4,2018
93,danceability,0.519,2018
93,energy,0.867,2018
93,key,0,2018
93,loudness,-3.608,2018
93,mode,1,2018
93,speechiness,0.0402,2018
93,acousticness,0.00902,2018
93,instrumentalness,0,2018
93,liveness,0.268,2018
93,valence,0.627,2018
93,tempo,120.872,2018
93,type,audio_features,2018
93,id,17nksLfbDSMVRtgCn1Qlly,2018
93,uri,spotify,2018
93,track_href,https,2018
93,analysis_url,https,2018
93,duration_ms,203360,2018
93,time_signature,4,2018
94,danceability,0.661,2018
94,energy,0.942,2018
94,key,11,2018
94,loudness,-3.632,2018
94,mode,0,2018
94,speechiness,0.0949,2018
94,acousticness,0.382,2018
94,instrumentalness,0.00902,2018
94,liveness,0.0938,2018
94,valence,0.552,2018
94,tempo,104.012,2018
94,type,audio_features,2018
94,id,4vBIr27NcRFBNpyIxLHZuB,2018
94,uri,spotify,2018
94,track_href,https,2018
94,analysis_url,https,2018
94,duration_ms,208280,2018
94,time_signature,4,2018
95,danceability,0.694,2018
95,energy,0.872,2018
95,key,4,2018
95,loudness,-6.169,2018
95,mode,1,2018
95,speechiness,0.0301,2018
95,acousticness,0.289,2018
95,instrumentalness,0.109,2018
95,liveness,0.0762,2018
95,valence,0.914,2018
95,tempo,140.011,2018
95,type,audio_features,2018
95,id,7wQkQcztYzP1Go9Gh29Vop,2018
95,uri,spotify,2018
95,track_href,https,2018
95,analysis_url,https,2018
95,duration_ms,201250,2018
95,time_signature,4,2018
96,danceability,0.679,2018
96,energy,0.63,2018
96,key,2,2018
96,loudness,-6.83,2018
96,mode,1,2018
96,speechiness,0.158,2018
96,acousticness,0.758,2018
96,instrumentalness,7.06e-05,2018
96,liveness,0.111,2018
96,valence,0.558,2018
96,tempo,123.082,2018
96,type,audio_features,2018
96,id,0HsGh7cboYz6cVMIyFrQ8j,2018
96,uri,spotify,2018
96,track_href,https,2018
96,analysis_url,https,2018
96,duration_ms,188280,2018
96,time_signature,4,2018
97,danceability,0.597,2018
97,energy,0.771,2018
97,key,5,2018
97,loudness,-10.717,2018
97,mode,1,2018
97,speechiness,0.0394,2018
97,acousticness,0.0111,2018
97,instrumentalness,4.68e-06,2018
97,liveness,0.0987,2018
97,valence,0.811,2018
97,tempo,104.008,2018
97,type,audio_features,2018
97,id,3q6KBsRwxFxXo6RWDUqK4C,2018
97,uri,spotify,2018
97,track_href,https,2018
97,analysis_url,https,2018
97,duration_ms,186681,2018
97,time_signature,4,2018
98,danceability,0.551,2018
98,energy,0.741,2018
98,key,8,2018
98,loudness,-4.245,2018
98,mode,1,2018
98,speechiness,0.029,2018
98,acousticness,0.00648,2018
98,instrumentalness,0.00603,2018
98,liveness,0.0707,2018
98,valence,0.399,2018
98,tempo,79.984,2018
98,type,audio_features,2018
98,id,384TqRlwlMfeUAODhXfF3O,2018
98,uri,spotify,2018
98,track_href,https,2018
98,analysis_url,https,2018
98,duration_ms,211720,2018
98,time_signature,4,2018
99,danceability,0.538,2018
99,energy,0.816,2018
99,key,9,2018
99,loudness,-6.722,2018
99,mode,1,2018
99,speechiness,0.0787,2018
99,acousticness,0.00014,2018
99,instrumentalness,4.38e-06,2018
99,liveness,0.374,2018
99,valence,0.407,2018
99,tempo,129.968,2018
99,type,audio_features,2018
99,id,2RSVYvx9kGLbyyJ4bmRMbc,2018
99,uri,spotify,2018
99,track_href,https,2018
99,analysis_url,https,2018
99,duration_ms,239707,2018
99,time_signature,4,2018
