song,feature,score,playlist
58,danceability,0.657,2017
58,energy,0.771,2017
58,key,1,2017
58,loudness,-9.026,2017
58,mode,1,2017
58,speechiness,0.0494,2017
58,acousticness,0.32,2017
58,instrumentalness,0.00575,2017
58,liveness,0.238,2017
58,valence,0.719,2017
58,tempo,120.272,2017
58,type,audio_features,2017
58,id,1dHCvm1MK2HAAvucbV4cdW,2017
58,uri,spotify,2017
58,track_href,https,2017
58,analysis_url,https,2017
58,duration_ms,199160,2017
58,time_signature,4,2017
59,danceability,0.439,2017
59,energy,0.86,2017
59,key,11,2017
59,loudness,-4.824,2017
59,mode,0,2017
59,speechiness,0.168,2017
59,acousticness,0.00043,2017
59,instrumentalness,1.68e-05,2017
59,liveness,0.0783,2017
59,valence,0.578,2017
59,tempo,159.821,2017
59,type,audio_features,2017
59,id,2jnvdMCTvtdVCci3YLqxGY,2017
59,uri,spotify,2017
59,track_href,https,2017
59,analysis_url,https,2017
59,duration_ms,167773,2017
59,time_signature,4,2017
60,danceability,0.616,2017
60,energy,0.656,2017
60,key,5,2017
60,loudness,-7.298,2017
60,mode,1,2017
60,speechiness,0.0344,2017
60,acousticness,0.096,2017
60,instrumentalness,0.000879,2017
60,liveness,0.205,2017
60,valence,0.286,2017
60,tempo,150.071,2017
60,type,audio_features,2017
60,id,3n69hLUdIsSa1WlRmjMZlW,2017
60,uri,spotify,2017
60,track_href,https,2017
60,analysis_url,https,2017
60,duration_ms,227080,2017
60,time_signature,4,2017
61,danceability,0.678,2017
61,energy,0.619,2017
61,key,0,2017
61,loudness,-8.802,2017
61,mode,1,2017
61,speechiness,0.039,2017
61,acousticness,0.159,2017
61,instrumentalness,4.2e-05,2017
61,liveness,0.12,2017
61,valence,0.211,2017
61,tempo,105.057,2017
61,type,audio_features,2017
61,id,0pQjNxCnSkcIOzdJtI8DBR,2017
61,uri,spotify,2017
61,track_href,https,2017
61,analysis_url,https,2017
61,duration_ms,288733,2017
61,time_signature,4,2017
62,danceability,0.268,2017
62,energy,0.391,2017
62,key,1,2017
62,loudness,-5.985,2017
62,mode,1,2017
62,speechiness,0.0308,2017
62,acousticness,0.882,2017
62,instrumentalness,0.00592,2017
62,liveness,0.15,2017
62,valence,0.137,2017
62,tempo,86.77,2017
62,type,audio_features,2017
62,id,0jHuggE1BEu6e278g8JxbL,2017
62,uri,spotify,2017
62,track_href,https,2017
62,analysis_url,https,2017
62,duration_ms,288773,2017
62,time_signature,4,2017
63,danceability,0.274,2017
63,energy,0.804,2017
63,key,10,2017
63,loudness,-4.442,2017
63,mode,1,2017
63,speechiness,0.233,2017
63,acousticness,0.00124,2017
63,instrumentalness,4.89e-05,2017
63,liveness,0.105,2017
63,valence,0.481,2017
63,tempo,205.322,2017
63,type,audio_features,2017
63,id,3yA5KQa12akj6MT6mSWHf8,2017
63,uri,spotify,2017
63,track_href,https,2017
63,analysis_url,https,2017
63,duration_ms,222040,2017
63,time_signature,4,2017
64,danceability,0.396,2017
64,energy,0.397,2017
64,key,2,2017
64,loudness,-7.761,2017
64,mode,1,2017
64,speechiness,0.0302,2017
64,acousticness,0.0775,2017
64,instrumentalness,0.184,2017
64,liveness,0.153,2017
64,valence,0.15,2017
64,tempo,140.053,2017
64,type,audio_features,2017
64,id,46Mud10dis2YkXyGvwLLYQ,2017
64,uri,spotify,2017
64,track_href,https,2017
64,analysis_url,https,2017
64,duration_ms,199537,2017
64,time_signature,4,2017
65,danceability,0.548,2017
65,energy,0.434,2017
65,key,2,2017
65,loudness,-7.48,2017
65,mode,0,2017
65,speechiness,0.0312,2017
65,acousticness,0.125,2017
65,instrumentalness,0.00456,2017
65,liveness,0.127,2017
65,valence,0.241,2017
65,tempo,103.026,2017
65,type,audio_features,2017
65,id,0cz6BpYiEgAi1X9U8eG0N2,2017
65,uri,spotify,2017
65,track_href,https,2017
65,analysis_url,https,2017
65,duration_ms,259187,2017
65,time_signature,3,2017
66,danceability,0.707,2017
66,energy,0.702,2017
66,key,10,2017
66,loudness,-8.524,2017
66,mode,1,2017
66,speechiness,0.162,2017
66,acousticness,0.489,2017
66,instrumentalness,0.00781,2017
66,liveness,0.0907,2017
66,valence,0.636,2017
66,tempo,111.383,2017
66,type,audio_features,2017
66,id,4gWEEmm1Mjqx0RInEUWcY9,2017
66,uri,spotify,2017
66,track_href,https,2017
66,analysis_url,https,2017
66,duration_ms,168639,2017
66,time_signature,4,2017
67,danceability,0.747,2017
67,energy,0.368,2017
67,key,8,2017
67,loudness,-8.214,2017
67,mode,1,2017
67,speechiness,0.0416,2017
67,acousticness,0.888,2017
67,instrumentalness,0.0087,2017
67,liveness,0.126,2017
67,valence,0.773,2017
67,tempo,76.008,2017
67,type,audio_features,2017
67,id,6b8nz7zFlAeNACOA1lVYG7,2017
67,uri,spotify,2017
67,track_href,https,2017
67,analysis_url,https,2017
67,duration_ms,217105,2017
67,time_signature,4,2017
68,danceability,0.397,2017
68,energy,0.835,2017
68,key,0,2017
68,loudness,-5.803,2017
68,mode,1,2017
68,speechiness,0.15,2017
68,acousticness,0.0237,2017
68,instrumentalness,0.00122,2017
68,liveness,0.111,2017
68,valence,0.0911,2017
68,tempo,127.884,2017
68,type,audio_features,2017
68,id,26Ij4Z5uXledB0fRg7V9av,2017
68,uri,spotify,2017
68,track_href,https,2017
68,analysis_url,https,2017
68,duration_ms,248240,2017
68,time_signature,4,2017
69,danceability,0.642,2017
69,energy,0.808,2017
69,key,0,2017
69,loudness,-6.406,2017
69,mode,1,2017
69,speechiness,0.0463,2017
69,acousticness,0.0383,2017
69,instrumentalness,0.00829,2017
69,liveness,0.547,2017
69,valence,0.273,2017
69,tempo,97.565,2017
69,type,audio_features,2017
69,id,6ZrlXT6mUMEgomN128iekU,2017
69,uri,spotify,2017
69,track_href,https,2017
69,analysis_url,https,2017
69,duration_ms,241640,2017
69,time_signature,4,2017
70,danceability,0.556,2017
70,energy,0.763,2017
70,key,6,2017
70,loudness,-3.952,2017
70,mode,0,2017
70,speechiness,0.0413,2017
70,acousticness,0.000728,2017
70,instrumentalness,6.79e-06,2017
70,liveness,0.071,2017
70,valence,0.814,2017
70,tempo,138.986,2017
70,type,audio_features,2017
70,id,6jrMVRReY24qzCfe1BRrww,2017
70,uri,spotify,2017
70,track_href,https,2017
70,analysis_url,https,2017
70,duration_ms,191400,2017
70,time_signature,4,2017
71,danceability,0.651,2017
71,energy,0.788,2017
71,key,5,2017
71,loudness,-5.29,2017
71,mode,1,2017
71,speechiness,0.0431,2017
71,acousticness,0.149,2017
71,instrumentalness,6.7e-05,2017
71,liveness,0.141,2017
71,valence,0.894,2017
71,tempo,117.035,2017
71,type,audio_features,2017
71,id,0AcatfEx1Aw4ATYH8o0uUn,2017
71,uri,spotify,2017
71,track_href,https,2017
71,analysis_url,https,2017
71,duration_ms,223676,2017
71,time_signature,4,2017
72,danceability,0.598,2017
72,energy,0.784,2017
72,key,8,2017
72,loudness,-4.376,2017
72,mode,1,2017
72,speechiness,0.0337,2017
72,acousticness,0.514,2017
72,instrumentalness,0,2017
72,liveness,0.123,2017
72,valence,0.597,2017
72,tempo,105.009,2017
72,type,audio_features,2017
72,id,7GwXIkPT4jxQ2q6mhOmoHM,2017
72,uri,spotify,2017
72,track_href,https,2017
72,analysis_url,https,2017
72,duration_ms,207134,2017
72,time_signature,4,2017
73,danceability,0.623,2017
73,energy,0.65,2017
73,key,10,2017
73,loudness,-7.953,2017
73,mode,1,2017
73,speechiness,0.0274,2017
73,acousticness,0.245,2017
73,instrumentalness,0.000913,2017
73,liveness,0.146,2017
73,valence,0.879,2017
73,tempo,116.74,2017
73,type,audio_features,2017
73,id,2SOT09giYc28fUo9ppjCpw,2017
73,uri,spotify,2017
73,track_href,https,2017
73,analysis_url,https,2017
73,duration_ms,227907,2017
73,time_signature,4,2017
74,danceability,0.467,2017
74,energy,0.794,2017
74,key,1,2017
74,loudness,-6.174,2017
74,mode,0,2017
74,speechiness,0.0349,2017
74,acousticness,8.39e-05,2017
74,instrumentalness,0.00204,2017
74,liveness,0.103,2017
74,valence,0.589,2017
74,tempo,162.435,2017
74,type,audio_features,2017
74,id,44psOy0D0SP8rcIiUgKgBs,2017
74,uri,spotify,2017
74,track_href,https,2017
74,analysis_url,https,2017
74,duration_ms,209187,2017
74,time_signature,4,2017
75,danceability,0.519,2017
75,energy,0.489,2017
75,key,4,2017
75,loudness,-8.396,2017
75,mode,1,2017
75,speechiness,0.0325,2017
75,acousticness,0.769,2017
75,instrumentalness,0.000147,2017
75,liveness,0.368,2017
75,valence,0.456,2017
75,tempo,102.349,2017
75,type,audio_features,2017
75,id,6wsutjN16jat9ip9JFfdLX,2017
75,uri,spotify,2017
75,track_href,https,2017
75,analysis_url,https,2017
75,duration_ms,222133,2017
75,time_signature,4,2017
76,danceability,0.645,2017
76,energy,0.795,2017
76,key,7,2017
76,loudness,-12.095,2017
76,mode,1,2017
76,speechiness,0.0527,2017
76,acousticness,0.347,2017
76,instrumentalness,0.00389,2017
76,liveness,0.104,2017
76,valence,0.535,2017
76,tempo,112.067,2017
76,type,audio_features,2017
76,id,4RvWPyQ5RL0ao9LPZeSouE,2017
76,uri,spotify,2017
76,track_href,https,2017
76,analysis_url,https,2017
76,duration_ms,251489,2017
76,time_signature,4,2017
77,danceability,0.504,2017
77,energy,0.924,2017
77,key,4,2017
77,loudness,-5.034,2017
77,mode,1,2017
77,speechiness,0.0668,2017
77,acousticness,0.00796,2017
77,instrumentalness,0,2017
77,liveness,0.47,2017
77,valence,0.812,2017
77,tempo,144.012,2017
77,type,audio_features,2017
77,id,6qiF7eFSSlVDQBZZx2w7Jj,2017
77,uri,spotify,2017
77,track_href,https,2017
77,analysis_url,https,2017
77,duration_ms,167290,2017
77,time_signature,4,2017
78,danceability,0.606,2017
78,energy,0.411,2017
78,key,0,2017
78,loudness,-5.019,2017
78,mode,1,2017
78,speechiness,0.0437,2017
78,acousticness,0.0768,2017
78,instrumentalness,0.00338,2017
78,liveness,0.0645,2017
78,valence,0.796,2017
78,tempo,96.771,2017
78,type,audio_features,2017
78,id,56e2kS0mJDbBz2jAPylZJm,2017
78,uri,spotify,2017
78,track_href,https,2017
78,analysis_url,https,2017
78,duration_ms,228307,2017
78,time_signature,4,2017
79,danceability,0.693,2017
79,energy,0.29,2017
79,key,8,2017
79,loudness,-17.501,2017
79,mode,1,2017
79,speechiness,0.0334,2017
79,acousticness,0.708,2017
79,instrumentalness,1.49e-05,2017
79,liveness,0.137,2017
79,valence,0.92,2017
79,tempo,121.795,2017
79,type,audio_features,2017
79,id,7cNRqg0lbiqBaGeOlA4AEU,2017
79,uri,spotify,2017
79,track_href,https,2017
79,analysis_url,https,2017
79,duration_ms,157173,2017
79,time_signature,4,2017
80,danceability,0.396,2017
80,energy,0.677,2017
80,key,3,2017
80,loudness,-7.513,2017
80,mode,1,2017
80,speechiness,0.0354,2017
80,acousticness,0.0372,2017
80,instrumentalness,0.000137,2017
80,liveness,0.112,2017
80,valence,0.249,2017
80,tempo,135.177,2017
80,type,audio_features,2017
80,id,2kG5litgxXvx6ZRgwO1v7W,2017
80,uri,spotify,2017
80,track_href,https,2017
80,analysis_url,https,2017
80,duration_ms,239880,2017
80,time_signature,4,2017
81,danceability,0.65,2017
81,energy,0.833,2017
81,key,0,2017
81,loudness,-5.079,2017
81,mode,1,2017
81,speechiness,0.0355,2017
81,acousticness,0.00559,2017
81,instrumentalness,0.000727,2017
81,liveness,0.186,2017
81,valence,0.68,2017
81,tempo,119.939,2017
81,type,audio_features,2017
81,id,1aGvLFHJ2shKqO9uycaUcW,2017
81,uri,spotify,2017
81,track_href,https,2017
81,analysis_url,https,2017
81,duration_ms,164187,2017
81,time_signature,4,2017
82,danceability,0.551,2017
82,energy,0.732,2017
82,key,9,2017
82,loudness,-6.081,2017
82,mode,1,2017
82,speechiness,0.0627,2017
82,acousticness,0.0019,2017
82,instrumentalness,0,2017
82,liveness,0.0764,2017
82,valence,0.635,2017
82,tempo,145.107,2017
82,type,audio_features,2017
82,id,2CdNHP8DJ5tfbRoIRdcTeE,2017
82,uri,spotify,2017
82,track_href,https,2017
82,analysis_url,https,2017
82,duration_ms,195280,2017
82,time_signature,4,2017
83,danceability,0.601,2017
83,energy,0.643,2017
83,key,2,2017
83,loudness,-5.828,2017
83,mode,1,2017
83,speechiness,0.0314,2017
83,acousticness,0.112,2017
83,instrumentalness,0.00209,2017
83,liveness,0.088,2017
83,valence,0.552,2017
83,tempo,128.262,2017
83,type,audio_features,2017
83,id,0Y2SrByf4G3kbq2nBEHQRn,2017
83,uri,spotify,2017
83,track_href,https,2017
83,analysis_url,https,2017
83,duration_ms,239600,2017
83,time_signature,4,2017
84,danceability,0.536,2017
84,energy,0.674,2017
84,key,3,2017
84,loudness,-9.418,2017
84,mode,1,2017
84,speechiness,0.0648,2017
84,acousticness,0.395,2017
84,instrumentalness,1.71e-05,2017
84,liveness,0.231,2017
84,valence,0.586,2017
84,tempo,162.948,2017
84,type,audio_features,2017
84,id,3jwBnbzOghYAA0F6AQ6E8d,2017
84,uri,spotify,2017
84,track_href,https,2017
84,analysis_url,https,2017
84,duration_ms,224373,2017
84,time_signature,4,2017
85,danceability,0.31,2017
85,energy,0.346,2017
85,key,0,2017
85,loudness,-10.188,2017
85,mode,0,2017
85,speechiness,0.0338,2017
85,acousticness,0.764,2017
85,instrumentalness,0.000214,2017
85,liveness,0.0886,2017
85,valence,0.188,2017
85,tempo,143.104,2017
85,type,audio_features,2017
85,id,2S4ssB3KFsSKBn9rUlcYIo,2017
85,uri,spotify,2017
85,track_href,https,2017
85,analysis_url,https,2017
85,duration_ms,487293,2017
85,time_signature,3,2017
86,danceability,0.738,2017
86,energy,0.482,2017
86,key,6,2017
86,loudness,-8.917,2017
86,mode,0,2017
86,speechiness,0.0402,2017
86,acousticness,0.0266,2017
86,instrumentalness,0.621,2017
86,liveness,0.106,2017
86,valence,0.352,2017
86,tempo,93.457,2017
86,type,audio_features,2017
86,id,23khhseCLQqVMCIT1WMAns,2017
86,uri,spotify,2017
86,track_href,https,2017
86,analysis_url,https,2017
86,duration_ms,285014,2017
86,time_signature,4,2017
87,danceability,0.695,2017
87,energy,0.573,2017
87,key,4,2017
87,loudness,-8.597,2017
87,mode,0,2017
87,speechiness,0.106,2017
87,acousticness,0.46,2017
87,instrumentalness,0.0734,2017
87,liveness,0.482,2017
87,valence,0.408,2017
87,tempo,99.939,2017
87,type,audio_features,2017
87,id,51NFxnQvaosfDDutk0tams,2017
87,uri,spotify,2017
87,track_href,https,2017
87,analysis_url,https,2017
87,duration_ms,179172,2017
87,time_signature,4,2017
88,danceability,0.648,2017
88,energy,0.718,2017
88,key,9,2017
88,loudness,-7.765,2017
88,mode,0,2017
88,speechiness,0.0298,2017
88,acousticness,0.129,2017
88,instrumentalness,0.00156,2017
88,liveness,0.112,2017
88,valence,0.785,2017
88,tempo,96.017,2017
88,type,audio_features,2017
88,id,1LPGwuFgIzbJoShfDdw7MY,2017
88,uri,spotify,2017
88,track_href,https,2017
88,analysis_url,https,2017
88,duration_ms,230693,2017
88,time_signature,4,2017
89,danceability,0.489,2017
89,energy,0.649,2017
89,key,9,2017
89,loudness,-5.11,2017
89,mode,1,2017
89,speechiness,0.0336,2017
89,acousticness,0.000603,2017
89,instrumentalness,0.713,2017
89,liveness,0.101,2017
89,valence,0.77,2017
89,tempo,158.009,2017
89,type,audio_features,2017
89,id,57Xjny5yNzAcsxnusKmAfA,2017
89,uri,spotify,2017
89,track_href,https,2017
89,analysis_url,https,2017
89,duration_ms,219827,2017
89,time_signature,4,2017
90,danceability,0.634,2017
90,energy,0.849,2017
90,key,0,2017
90,loudness,-7.075,2017
90,mode,1,2017
90,speechiness,0.105,2017
90,acousticness,0.0438,2017
90,instrumentalness,0,2017
90,liveness,0.363,2017
90,valence,0.919,2017
90,tempo,156.004,2017
90,type,audio_features,2017
90,id,3kb72STxc2959ZqsTwu52i,2017
90,uri,spotify,2017
90,track_href,https,2017
90,analysis_url,https,2017
90,duration_ms,175493,2017
90,time_signature,4,2017
91,danceability,0.376,2017
91,energy,0.872,2017
91,key,4,2017
91,loudness,-4.468,2017
91,mode,0,2017
91,speechiness,0.0425,2017
91,acousticness,0.00371,2017
91,instrumentalness,0,2017
91,liveness,0.284,2017
91,valence,0.264,2017
91,tempo,125.125,2017
91,type,audio_features,2017
91,id,3qsdfXW5dxRKwQ5B1dNkvd,2017
91,uri,spotify,2017
91,track_href,https,2017
91,analysis_url,https,2017
91,duration_ms,233156,2017
91,time_signature,4,2017
92,danceability,0.43,2017
92,energy,0.419,2017
92,key,0,2017
92,loudness,-6.973,2017
92,mode,1,2017
92,speechiness,0.0446,2017
92,acousticness,0.931,2017
92,instrumentalness,0,2017
92,liveness,0.0658,2017
92,valence,0.319,2017
92,tempo,129.375,2017
92,type,audio_features,2017
92,id,5Zkvbdji5ciu115NkmmAAV,2017
92,uri,spotify,2017
92,track_href,https,2017
92,analysis_url,https,2017
92,duration_ms,147227,2017
92,time_signature,5,2017
93,danceability,0.782,2017
93,energy,0.808,2017
93,key,2,2017
93,loudness,-8.374,2017
93,mode,1,2017
93,speechiness,0.0291,2017
93,acousticness,0.0298,2017
93,instrumentalness,0,2017
93,liveness,0.161,2017
93,valence,0.971,2017
93,tempo,104.983,2017
93,type,audio_features,2017
93,id,3dnuwPEfSXBAlvP8fG9Pyv,2017
93,uri,spotify,2017
93,track_href,https,2017
93,analysis_url,https,2017
93,duration_ms,176592,2017
93,time_signature,4,2017
94,danceability,0.494,2017
94,energy,0.652,2017
94,key,6,2017
94,loudness,-5.863,2017
94,mode,0,2017
94,speechiness,0.0314,2017
94,acousticness,0.0754,2017
94,instrumentalness,0.00256,2017
94,liveness,0.125,2017
94,valence,0.298,2017
94,tempo,137.018,2017
94,type,audio_features,2017
94,id,2DHDuADAHoUW6n0z80RLQF,2017
94,uri,spotify,2017
94,track_href,https,2017
94,analysis_url,https,2017
94,duration_ms,241119,2017
94,time_signature,4,2017
95,danceability,0.506,2017
95,energy,0.701,2017
95,key,0,2017
95,loudness,-8.434,2017
95,mode,1,2017
95,speechiness,0.0483,2017
95,acousticness,0.606,2017
95,instrumentalness,0,2017
95,liveness,0.196,2017
95,valence,0.901,2017
95,tempo,91.664,2017
95,type,audio_features,2017
95,id,5Fwif6oyL2EjXAFTGL909U,2017
95,uri,spotify,2017
95,track_href,https,2017
95,analysis_url,https,2017
95,duration_ms,119267,2017
95,time_signature,4,2017
96,danceability,0.575,2017
96,energy,0.764,2017
96,key,4,2017
96,loudness,-7.448,2017
96,mode,1,2017
96,speechiness,0.0746,2017
96,acousticness,0.566,2017
96,instrumentalness,1.07e-05,2017
96,liveness,0.0692,2017
96,valence,0.536,2017
96,tempo,123.821,2017
96,type,audio_features,2017
96,id,6ft9PAgNOjmZ2kFVP7LGqb,2017
96,uri,spotify,2017
96,track_href,https,2017
96,analysis_url,https,2017
96,duration_ms,203240,2017
96,time_signature,4,2017
97,danceability,0.697,2017
97,energy,0.809,2017
97,key,9,2017
97,loudness,-8.197,2017
97,mode,1,2017
97,speechiness,0.0302,2017
97,acousticness,0.114,2017
97,instrumentalness,0.000521,2017
97,liveness,0.183,2017
97,valence,0.98,2017
97,tempo,125.941,2017
97,type,audio_features,2017
97,id,5nNmj1cLH3r4aA4XDJ2bgY,2017
97,uri,spotify,2017
97,track_href,https,2017
97,analysis_url,https,2017
97,duration_ms,214827,2017
97,time_signature,4,2017
98,danceability,0.544,2017
98,energy,0.539,2017
98,key,2,2017
98,loudness,-9.829,2017
98,mode,1,2017
98,speechiness,0.0448,2017
98,acousticness,0.223,2017
98,instrumentalness,0,2017
98,liveness,0.0907,2017
98,valence,0.388,2017
98,tempo,129.078,2017
98,type,audio_features,2017
98,id,7klI5U6lDMDtC4u1zbrKo1,2017
98,uri,spotify,2017
98,track_href,https,2017
98,analysis_url,https,2017
98,duration_ms,237922,2017
98,time_signature,4,2017
99,danceability,0.853,2017
99,energy,0.494,2017
99,key,0,2017
99,loudness,-6.72,2017
99,mode,1,2017
99,speechiness,0.0865,2017
99,acousticness,0.0666,2017
99,instrumentalness,0,2017
99,liveness,0.086,2017
99,valence,0.599,2017
99,tempo,120.034,2017
99,type,audio_features,2017
99,id,1Qgpi3hq3Bc6AiNzmDbewF,2017
99,uri,spotify,2017
99,track_href,https,2017
99,analysis_url,https,2017
99,duration_ms,220827,2017
99,time_signature,4,2017
